,desc,wordId,wordIdrev
11541,miếng ghép sọ não sinh học tự tiêu - osteomesh 50x50x2mm sn 17000958 nsx 05-2017 hsd 05-2020 sn 17003216 to 3224 nsx 08-2016 hsd 08-2019 mới 100,mesh,
2975,chỉ khâu phẫu thuật monoglyde,monoglyde,
4280,chỉ khâu phẫu thuật g0617144 - chủng loại steelex pac 12pcs hãng sx b braun surgical sa năm sx 2015 hàng mới 100,steel,
4564,chỉ phẫu thuật polypropylene 90 cm ep 3 usp 2 0 2 x 1 2 cir taper 25 mm hàng mới 100 sx năm 2016 lô 160929 hạn sử dụng 9 2021,propylen,
1880,chỉ khâu phẫu thuật surgical suture luxylene polypropylene 4 0 hr 2x20mm 90cm code pp40hr20-d nsx 2015 nsx luxsutures ag luxembourg hộp 12 sợi,luxylen,
8826,gạc cầm máu vô trùng trong phẫu thuật mới 100 nhãn hiệu smi-spon 80x50x10mm gói 10 miếng năm sản xuất 2014 trở đi hãng sản xuất smi ag,spon,
7258,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 10 0 dài 20cm 2 straight needles 16 15mm 150 spatulated năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
8346,dụng cụ chuyên dùng trong nha khoa chỉ khâu phẫu thuật tự tiêu vô trùng - surgiryl 16 mm 75 cm hàng mới 100 nhà sản xuất smi ag mã 11071516,,
7300,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 4 0 dài 75cm kim 1 2 kim tròn vòng kim 20mm,propylen,
11985,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim 10 x 15cm gói 5 sợi năm sản xuất 2014 trở đi,propylen,
5839,chỉ phẫu thuật loại polypropylene 60 cm ep 0 5 usp 7 0 2 x 1 2 cir taper 10 mm hàng mới 100,propylen,
8084,chỉ phẫu thuật polyglactin 910 pgla90 atramat pgla90 surgical suture violet usp 4-0 ep1 5 75 cm needle sr-17 premium regular taper point 17 mm 1 2 circle năm sx 2017 hàng mới 100 hộp 12 sợi,pgla,
3506,chỉ khâu phẫu thuật tiệt trùng - không tiêu filamide sterilized surgical needled suture cỡ số 4-0 x 90 16mm chủng loại filamide hãng sx meril endo surgery pvt ltd ấn độ hàng mới 100,,
5829,chỉ phãu thuật loại polypropylene 45 cm ep 0 5 usp 7 0 needle 3 8 cir cutting 12 mm hàng mới 100,propylen,
7857,chỉ phẫu thuật chủng loại caprosyntm mã sp gc123 36 sợi hộp hsx covidien mới 100,caprosyn,
7859,chỉ phẫu thuật chủng loại caprosyntm mã sp sc5638g 12 sợi hộp hsx covidien mới 100,caprosyn,
11536,miếng ghép sọ não sinh học tự tiêu - osteomesh 50x50x1 25mm sn 17000033-37 nsx 01-2017 hsd 07-2020 mới 100,mesh,
1257,chỉ khâu phẫu thuật ahal70 a m i hal suture hãng sản xuất ami hàng mới 100 do áo sản xuất 36 sợi hộp,,
5933,chỉ phẫu thuật loại sil balck 75 cm ep 2 usp 3 0 needle 1 2 cir taper 26 mm hàng mới 100 sx 2016 lô sx160128 hạn dùng 12 2020,,
6452,chỉ phẫu thuật polypropylene 90 cm ep 1 5 usp 4 0 2 needle cir taper 25 mm hàng mới 100,propylen,
7265,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 75cm kim 1 2 kim tròn vòng kim 30mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
5885,chỉ phẫu thuật loại polypropylene 75 cm ep0 5 usp7 0 2 x 3 8 cir soft coronar pt 8mm hàng mới 100 sx 2016 lô sx160101 hạn dùng 12-2020,propylen,
10360,suture 12 10-0 bmn da 175d nu1 - chỉ phẫu thuật không tiêu 10 0nylon - 8065711701 hãng sản xuất alcon research ltd mỹ hàng mới 100,nylon,
7701,chỉ phẫu thuật vô trùng nhãn hiệu polypropylene số 6 0 dài 60cm 2 kim 3 8 kim tròn vòng kim 10mm,propylen,
7296,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 4 0 dài 75cm kim 1 2 kim tròn vòng kim 20mm năm sản xuất 2014 trở đi,propylen,
2103,chỉ khâu phẫu thuật demecryl-absorbable poly glycolic l-lactide pgla suture polyglactin 910 số 2 0 dài 75cm vòng kim 20mm kim 1 2 kim tròn đã được tiệt trùng mới 100 hsx demetech mỹ 2017,demecryl,
6996,chỉ phẫu thuật tự tiêu vital polypropylenes dài 75cm cỡ 3 0 hộp 12 tép hsx unilene s a c năm sx 2016 hàng mới 100,propylen,
7249,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 0 dài 75cm kim 1 2 kim tròn vòng kim 40mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
487,chỉ khâu không tự tiêu dùng trong phẫu thuật y tế code mc-423nc gồm 12 chiếc hộp hãng sx surgical specialties corp hàng mới 100,,
7267,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 90cm kim 1 2 kim tròn mũi tam giác vòng kim 25mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
5850,chỉ phẫu thuật loại polypropylene 75 cm ep 1 5 usp 4 0 needle 1 2 cir taper 25 mm hàng mới 100,propylen,
7330,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 6 0 dài 75cm kim 1 2 kim tròn vòng kim 10mm năm sản xuất 2014 trở đi,propylen,
8078,chỉ phẫu thuật polyglactin 910 pgla90 atramat pgla90 surgical suture violet usp 2-0 ep 3 75 cm needle sr-30 premium regular taper point 30mm 1 2 circle năm sx 2017 hàng mới 100 hộp 12 sợi,pgla,
11604,miếng ghép thành bụng -optilene mesh lp 15 x 15 cm pac 5pcs 1064705 hàng mới 100 hsx b braun,optilene,
931,chỉ khâu phẫu thuật - patella-set 7 60 cm hs 120 pac 12pcs 991120 hàng mới 100 hsx b braun,patella,
7989,chỉ phẫu thuật chủng loại v-loc tm 180 absorbable wound closure device mã sp vlocl0315 12 sợi hộp hãng sx covidien mới 100,vloc,
5905,chỉ phẫu thuật loại polypropylene 90 cm ep 2 usp 3 0 2 needles 1 2 cir taper 25 mm hàng mới 100 sx 2016 lô sx161125 hạn dùng 11-2021,propylen,
578,chỉ khâu phẫu thuật g0617135 chủng loại steelex ste set 5 7 4x45cm hrc48 m lp pac 12pcs hãng sx b braun surgical sa năm sx 2014 hàng mới 100,steel,
5154,chỉ phẫu thuật dùng trong y tế hiệu assut hãng sản xuất assut- thụy sĩ chủng loại polypropylene mã 9894n mới 100 12 tép hộp sản xuất năm 2016,propylen,
7230,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 15 x15cm gói 5 sợi năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
8594,ethicon bonewax sterile 2g sáp cầm máu tiệt trùng dùng cho xương model w810 hiệu ethicon hộp 12 cái hsd 01 2019 và 07 2019 hàng mới 100,wax,
3227,chỉ khâu phẫu thuật silon-silon monof blue mã sm 2269 dùng để khâu trong phẫu thuật tbyt mới 100 hsx chirana-séc hãng phân phối vitrex-đan mạch năm sx 2016-2017,silon,
9288,nguyên liệu chỉ phẫu thuật tự tiêu tổng hợp usp 3-0 pgla violet dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
1084,chỉ khâu phẫu thuật - safil quick undy 4 0 1 5 70cm ds19 m pac 36pcs c1046420,safil qui,
550,chỉ khâu phẫu thuật c0992038 chủng loại steelex elec 3 0 2 60cm hr17 gs65v 1pac 36pc hãng sx b braun surgical sa năm sx 2015 hàng mới 100,steel,
8824,gạc cầm máu vô trùng trong phẫu thuật mới 100 nhãn hiệu smi-spon 70x50x10mm gói 10 miếng năm sản xuất 2014 trở đi hãng sản xuất smi ag,spon,
9054,miếng cầm máu vô trùng dùng cho tai code 1425008 50 miếng 1 hộp hàng mới 100,,
7285,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 3 0 dài 90cm 2 kim 1 2 kim tròn vòng kim 25mm,propylen,
6491,chỉ phẫu thuật -polysorb 2-0 75cm v-20 gl123 hộp 36 sợi,polysorb,
4400,chỉ khâu phẫu thuật-surgicryl rapid 4 0,surgicryl rapid,
90,băng dính y tế thay chỉ khâu da h1546 nexcare steri-strip skin closure khổ 1 4in x 4in 30 miếng hộp hàng mới 100,steri-,
1255,chỉ khâu phẫu thuật - wire mono 0 3 5 50m mono max f1614061,,
411,chỉ phẫu thuật v-loc 12 tép hộp vlocm0315 mới 100 nhà sản xuất covidien,vloc,
2109,chỉ khâu phẫu thuật demelon- nylon non absorbable suture số 3 0 dài 75cm vòng kim 24mm kim 3 8 tam giác đã được tiệt trùng mới 100 hsx demetech - mỹ năm sx 2017 hộp 12 vỉ,demelon,
4175,chỉ khâu phẫu thuật c0992038 - chủng loại steelex elec 3 0 2 60cm hr17 gs65v hãng sx b braun surgical sa năm sx 2015 1 hộp 36 chiếc hàng mới 100,steel,
5346,chỉ phẫu thuật không tiêu polypropylene 75 cm ep 4 usp 1 needle 1 2 cir taper 30 mm hàng mới 100 sx năm 2017 lô170506 hạn sử dụng 05 2022,propylen,
4912,chỉ phẫu thuật drz 135 8 0 pp pp04bb06l45 mới 100 nước ấn độ hãng sx quality needles,,
1178,chỉ khâu phẫu thuật - silkam black 3 0 2 75cm ds24 pac 36pcs c0762350,silk,
11483,mảnh ghép tổng hợp cấy ghép vào cơ thể dynamesh-lichtenstein pv110611f3 06x11cm nsx 10-2017 hd 5 năm nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft mbh đức hàng mới 100,mesh,
7227,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 15 x115cm gói 5 sợi năm sản xuất 2014 trở đi,propylen,
6266,chỉ phẫu thuật loạisurgicryl pga ep 3 5 usp 0 needle 1 2 cir taper 40 mm 90 cm hàng mới 100,surgicryl,
6265,chỉ phẫu thuật loạipolypropylene 60 cm ep 0 4 usp 8 0 2 needles 1 2 cir taper 8 mm hàng mới 100 sx 2015,propylen,
9318,nl040-3 chỉ khâu phẫu thuật b,,
10415,thiết bị y tế - chỉ phẩu thuật các loại hàng mới 100,,
1159,chỉ khâu phẩu thuật - silkam black 2 0 3 75cm ds24 pac 36pcs c0762369,silk,
6269,chỉ phẫu thuật mắt 8065211201 12 tép hộp không phải chỉ tiêu hàng mới 100 hãng sản xuất alcon,,
11836,chỉ phẫu thuật không tiêu silkus code lnw 5036 hàng mới 100 nsx lotus surgicals pvt ltd lô l1611 sx 03 2016 hd 02 2021,silk,
7211,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 6x11cm gói 5 sợi năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
1180,chỉ khâu phẫu thuật - silkam black 4 0 1 5 75cm hr17 pac 36pcs c0760137,silk,
9296,nguyên liệu chỉ phẫu thuật tự tiêu tổng hợp usp 6-0 pgla violet dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
1755,chỉ khẩu phẫu thuật chỉ tiêu c2390 1 sợi chỉ đi kèm 1 kim hộp 6 bịch bịch 8 sợi mới 100 nhà sx mas năm sx 2015,,
6998,chỉ phẫu thuật tự tiêu v-loc 12 tép hộp vlocl0024 mới 100 nhà sản xuất covidien mỹ,vloc,
5348,chỉ phẫu thuật không tiêu polypropylene 90 cm ep 4 usp 1 needle 1 2 cir taper 40 mm hàng mới 100 sx năm 2017 lô170309 hạn sử dụng 03 2022,propylen,
5153,chỉ phẫu thuật dùng trong y tế hiệu assut hãng sản xuất assut- thụy sĩ chủng loại polypropylene mã 9883n mới 100 12 tép hộp sản xuất năm 2016,propylen,
4911,chỉ phẫu thuật drz 135 8 0 pp b06141rk91sil mới 100 nước ấn độ hãng sx quality needles,,
3537,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 5-0 x 45 13mm batch ib17001 12 chiếc tá loại d hãng meril endo surgery pvt ltd mới 100,,
6380,chỉ phẫu thuật pgcl vio 4-0x70-26mm hc rb filapron lô số ib16002 mã hàng pcl401426 hàng mới 100,pcl,
1772,chỉ khâu phẫu thuật g0617142 - chủng loại steelex ste set2 5 4x45cm hrc37ss m lp hãng sx b braun surgical sa năm sx 2015 hàng mới 100,steel,
11532,miếng ghép sọ não sinh học tự tiêu - osteomesh 25x25x1 25mm sn 17003238 to 3245 nsx 08-2016 hsd 08-2019 sn 17005719 to 5750 nsx 12-2016 hsd 12-2019 mới 100,mesh,
7272,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 90cm 2 kim 1 2 kim tròn vòng kim 30mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
11598,miếng ghép thành bụng -optilene mesh lp 10 x15 cm pac 5pcs 1064725 hàng mới 100 hsx b braun surgical s a,optilene,
4117,chỉ khâu phẫu thuật c0760536 - silkam black 1 4 75cm hr37 pac 36pcs hãng sx b braun surgical sa năm sx 2015 hàng mới 100,silk,
11547,miếng ghép sọ não sinh học tự tiêu - osteomesh-osteostrip 100x2x3 5mm sn 1700892 to 894 nsx 04-2017 hsd 04-2020 sn 17005439 to 5465 nsx 12-2016 hsd 12-2019 mới 100,mesh,
7261,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 75cm kim 1 2 kim tròn vòng kim 25mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
11631,chỉ khâu phẫu thuật c0025024 chủng loại monosyn quick und 5 0 1 45cm dsmp13 m hãng sx b braun surgical sa năm sx 2015 hàng mới 100,monosyn qui,
2108,chỉ khâu phẫu thuật demelon- nylon non absorbable suture số 3 0 dài 75cm vòng kim 24mm kim 3 8 tam giác đã được tiệt trùng mới 100 hsx demetech - mỹ năm sx 2017,demelon,
5360,chỉ phẫu thuật không tiêu polypropylene sợi xanh đơn 9 0 1418 12 cái hộp chủng loại mani sutures polypropylene hãng chủ sở hữu mani inc nhật bản hàng mới 100,propylen,
8857,keo sinh học vá mạch máu và màng não 5ml bioglue surgical adhesive hàng mới 100 5 gói hộp hãng sx cryolife inc mỹ năm sx 2015 bg3515-5-g,bg3515-5-g,
6280,chỉ phẫu thuật mắt 8065711701 12 tép hộp không phải chỉ tiêu không đặt lâu dài trong cơ thể con người hàng mới 100 hãng sx alcon ngày sx 04 2016 hạn sd 03 2021,,
5900,chỉ phẫu thuật loại polypropylene 90 cm ep 1 5 usp 4 0 2 needles 1 2 cir taper 20 mm hàng mới 100,propylen,
10468,vật liệu cầm máu tiệt trùng không tẩm thuốc gelita-cell 100x200 mm 10miếng hộp hsx gelita medical gmbh hàng mới 100,gelita-cel,
930,chỉ khâu phẫu thuật - patella-set 7 60 cm hs 120 pac 12pcs 991120 hàng mới 100 hsx b braun,patella,
7213,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene dài 15x15cm không kim,propylen,
9256,nguyên liệu chỉ phẫu thuật không tự tiêu tổng hợp sterilux pp usp 1 blue 100m din1 dùng sản xuất chỉ polypropylen hàng mới 100,propylen,
8830,gạc cầm máu vô trùng trong phẫu thuật mới 100 nhãn hiệu smi-spon70x50x10mm gói 10 miếng năm sản xuất 2014 trở đi hãng sản xuất smi ag,spon,
8831,gạc cầm máu vô trùng trong phẫu thuật mới 100 nhãn hiệu smi-spon80x50x10mm gói 10 miếng năm sản xuất 2014 trở đi hãng sản xuất smi ag,spon,
9315,nl037-3 chỉ khâu phẫu thuật c,,
7354,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 8 0 dài 60cm 2 x3 8 cir soft coronar pt 8mm,propylen,
3651,chỉ khâu phẫu thuật tự tiêu dùng trong y tế dài 75cm model am do hãng huaiyin medical instrument co ltd-china sx hàng mới 100,,
8897,lưới điều trị thoát vị rm1515sp vigimesh sp 15 x 15cm 3cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,mesh,
7280,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 3 0 dài 75cm kim 1 2 kim tròn vòng kim 25mm năm sản xuất 2014 trở đi,propylen,
1205,chỉ khâu phẫu thuật - surgical loop silic yellow 1 5mm 2x45cm b1095030 pac 24pcs,,
8105,chỉ phẫu thuật polypropylene 6 0 usp size hàng mới 100 mã h5070210-2 nhà sản xuất smi a g số lô 160676 sx 06 2016 hd 06 2021,propylen,
2680,chỉ khâu phẫu thuật liền kim jbp v lift 31036a 31g cỡ 30mm 100 chiếc hộp sản xuất năm 2014 hãng sản xuất feeltech co ltd dùng trong y tế hàng mới 100,,
2623,chỉ khâu phẫu thuật không tự tiêu chủng loại polypropylene 90cm code 733hr2520-2 lot 170530 hiệu atlas medical ltd hàng mới 100,propylen,
5854,chỉ phẫu thuật loại polypropylene 75 cm ep 3 usp 2 0 needle 3 8 cir cutting 24 mm hàng mới 100,propylen,
9102,miếng vá mạch máu trong tim được tiệt trùng 008972 hàng mới 100,,
11749,chỉ khâu phẫu thuật mắt 1417 loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2015 2016,propylen,
3536,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 5-0 x 45 13mm batch ib17001 12 chiếc tá hãng meril endo surgery pvt ltd mới 100,,
3913,chỉ khâu phẫu thuật tự tiêu pd synth 20mm code 9g75dz20 6-2017 05-2022 pn pd72709 hiệu sutures india pvt ltd hàng mới 100,,
7703,chỉ phẫu thuật vô trùng nhãn hiệu polypropylene số 6 0 dài 75cm kim 1 2 kim tròn vòng kim 15mm,propylen,
4446,chỉ không tiêu chiralene blue 5 0 mã pp 5233 hàng foc dùng để khâu trong phẫu thuật tbyt mới 100 hãng sx chirana séc hãng phân phối vitrex đan mạch năm sx 2017,chiralen,
4891,chỉ phẫu thuật chưa tiệt trùng mã hrsq-22-41-66 p hãng sản xuất fssb chirurgische nadeln gmbh đức hàng f o c mới 100,,
857,chỉ khâu phẫu thuật - novosyn quick undy 4 0 1 5 70cm ds19mddp pac 36pcs c3046420,novosyn qui,
5867,chỉ phẫu thuật loại polypropylene 75 cm ep 1 5 usp 4 0 needle 3 8 cir cutting 19 mm hàng mới 100,propylen,
753,chỉ khâu phẫu thuật - monosyn quick und 4 0 1 5 70cm ds19 m c0025007 pac 36pcs,monosyn qui,
843,chỉ khâu phẫu thuật - novosyn quick undy 2 0 3 90cm hr37s pac 36pcs mddp c3046595 hàng mới 100 hsx b braun,novosyn qui,
2868,chỉ khâu phẫu thuật mắt 1460p loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2014,propylen,
3157,chỉ khâu phẫu thuật -premicron g w 2 0 3 8x75cm 2xhr22b cvmlp pac 6pcs m0027181 hàng mới 100 hsx b braun surgical s a,premicron,
7237,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 6 x11cm,propylen,
4654,chỉ phẫu thuật không tiêu silkus code lnw 5028 hàng mới 100 nsx lotus surgicals pvt ltd lô l1524 l1602 c1604 sx 12 2015 01 2016 hd 11 12 2020,silk,
2292,chỉ khâu phẫu thuật dùng trong y tế polytresse2 1 2 t40 75cm osh lô 20588 hd 2020 nhà sx peters surgical,,
1767,chỉ khâu phẫu thuật g0617135 - steelex ste set 5 7 4x45cm hrc48 m lp pac 12pc hãng sx b braun surgical sa năm sx 2014 hàng mới 100,steel,
11510,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh -pr4 soft 2a pv520740f1 nsx 05-2017 hd 5 năm nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft mbh đức hàng mới 100,mesh,
3441,chỉ khâu phẫu thuật suture vascuful 6 - 0 60cm 2xmv-1x36 không tiêu mã 8886470511v 36 cuộn hộp mới 100 sản xuất năm 2015 hãng sx covidien,vascufu,
